question,file_a,file_b,jaccard_k_shingles,cosine_tokens
1,q1_abscl.c,q1_acmm.c,0.081081,0.936359
1,q1_abscl.c,q1_afo.c,0.092308,0.983066
1,q1_abscl.c,q1_amfgs.c,0.106061,0.973415
1,q1_abscl.c,q1_argmq.c,0.075862,0.942040
1,q1_abscl.c,q1_barlf.c,0.115942,0.976931
1,q1_abscl.c,q1_bgnp.c,0.137405,0.963325
1,q1_abscl.c,q1_bpol.c,0.046512,0.508599
1,q1_abscl.c,q1_bssah.c,0.093750,0.957131
1,q1_abscl.c,q1_chccp.c,0.106061,0.976126
1,q1_abscl.c,q1_dfm.c,0.132353,0.976931
1,q1_abscl.c,q1_dgsx.c,0.051471,0.893860
1,q1_abscl.c,q1_dlc.c,0.106061,0.973415
1,q1_abscl.c,q1_dsob.c,0.044118,0.855457
1,q1_abscl.c,q1_fal.c,0.058394,0.941562
1,q1_abscl.c,q1_fcs.c,0.131783,0.973415
1,q1_abscl.c,q1_fem.c,0.097744,0.973415
1,q1_abscl.c,q1_gtc.c,0.106061,0.973415
1,q1_abscl.c,q1_igds.c,0.061538,0.955587
1,q1_abscl.c,q1_jagd.c,0.000000,0.000000
1,q1_abscl.c,q1_jcvg.c,0.106061,0.973415
1,q1_abscl.c,q1_jppp.c,0.110236,0.952732
1,q1_abscl.c,q1_lbas2.c,0.120000,0.957131
1,q1_abscl.c,q1_lgof.c,0.097015,0.972140
1,q1_abscl.c,q1_lrvo.c,0.089552,0.976126
1,q1_abscl.c,q1_mahf.c,0.093750,0.957131
1,q1_abscl.c,q1_maolf.c,0.039216,0.832943
1,q1_abscl.c,q1_meso.c,0.047297,0.911204
1,q1_abscl.c,q1_mfpc.c,0.100000,0.974481
1,q1_abscl.c,q1_mgfm.c,0.044776,0.880342
1,q1_abscl.c,q1_mmrm.c,0.132812,0.970548
1,q1_abscl.c,q1_mtd.c,0.028369,0.847494
1,q1_abscl.c,q1_rvm2.c,0.047619,0.921325
1,q1_abscl.c,q1_smbsa.c,0.116279,0.980213
1,q1_abscl.c,q1_vgjda2.c,0.105263,0.966218
1,q1_abscl.c,q1_wmsn.c,0.130769,0.972140
1,q1_acmm.c,q1_afo.c,0.222222,0.948397
1,q1_acmm.c,q1_amfgs.c,0.234375,0.970475
1,q1_acmm.c,q1_argmq.c,0.105263,0.938270
1,q1_acmm.c,q1_barlf.c,0.129252,0.952996
1,q1_acmm.c,q1_bgnp.c,0.125874,0.940242
1,q1_acmm.c,q1_bpol.c,0.073684,0.569518
1,q1_acmm.c,q1_bssah.c,0.117647,0.956852
1,q1_acmm.c,q1_chccp.c,0.234375,0.968186
1,q1_acmm.c,q1_dfm.c,0.129252,0.952996
1,q1_acmm.c,q1_dgsx.c,0.099291,0.917984
1,q1_acmm.c,q1_dlc.c,0.234375,0.970475
1,q1_acmm.c,q1_dsob.c,0.084507,0.869147
1,q1_acmm.c,q1_fal.c,0.162963,0.925267
1,q1_acmm.c,q1_fcs.c,0.274194,0.970475
1,q1_acmm.c,q1_fem.c,0.224806,0.970475
1,q1_acmm.c,q1_gtc.c,0.234375,0.970475
1,q1_acmm.c,q1_igds.c,0.111111,0.921886
1,q1_acmm.c,q1_jagd.c,0.000000,0.000000
1,q1_acmm.c,q1_jcvg.c,0.234375,0.970475
1,q1_acmm.c,q1_jppp.c,0.116788,0.953810
1,q1_acmm.c,q1_lbas2.c,0.142857,0.956852
1,q1_acmm.c,q1_lgof.c,0.204545,0.969204
1,q1_acmm.c,q1_lrvo.c,0.179104,0.968186
1,q1_acmm.c,q1_mahf.c,0.117647,0.956852
1,q1_acmm.c,q1_maolf.c,0.147651,0.884463
1,q1_acmm.c,q1_meso.c,0.192857,0.950698
1,q1_acmm.c,q1_mfpc.c,0.220472,0.957689
1,q1_acmm.c,q1_mgfm.c,0.160305,0.912670
1,q1_acmm.c,q1_mmrm.c,0.121429,0.963719
1,q1_acmm.c,q1_mtd.c,0.068027,0.910515
1,q1_acmm.c,q1_rvm2.c,0.169014,0.959981
1,q1_acmm.c,q1_smbsa.c,0.218750,0.949755
1,q1_acmm.c,q1_vgjda2.c,0.195489,0.969995
1,q1_acmm.c,q1_wmsn.c,0.251969,0.969204
1,q1_afo.c,q1_amfgs.c,0.686747,0.990441
1,q1_afo.c,q1_argmq.c,0.239669,0.951138
1,q1_afo.c,q1_barlf.c,0.409524,0.981737
1,q1_afo.c,q1_bgnp.c,0.311927,0.974465
1,q1_afo.c,q1_bpol.c,0.090909,0.477913
1,q1_afo.c,q1_bssah.c,0.410526,0.979329
1,q1_afo.c,q1_chccp.c,0.590909,0.987666
1,q1_afo.c,q1_dfm.c,0.321429,0.979187
1,q1_afo.c,q1_dgsx.c,0.151261,0.911288
1,q1_afo.c,q1_dlc.c,0.686747,0.990441
1,q1_afo.c,q1_dsob.c,0.142857,0.891021
1,q1_afo.c,q1_fal.c,0.336538,0.963398
1,q1_afo.c,q1_fcs.c,0.538462,0.987666
1,q1_afo.c,q1_fem.c,0.686747,0.990441
1,q1_afo.c,q1_gtc.c,0.686747,0.990441
1,q1_afo.c,q1_igds.c,0.178571,0.968225
1,q1_afo.c,q1_jagd.c,0.000000,0.000000
1,q1_afo.c,q1_jcvg.c,0.686747,0.990441
1,q1_afo.c,q1_jppp.c,0.250000,0.971855
1,q1_afo.c,q1_lbas2.c,0.313725,0.976370
1,q1_afo.c,q1_lgof.c,0.602273,0.989144
1,q1_afo.c,q1_lrvo.c,0.372549,0.987666
1,q1_afo.c,q1_mahf.c,0.410526,0.979329
1,q1_afo.c,q1_maolf.c,0.214286,0.843966
1,q1_afo.c,q1_meso.c,0.342342,0.919266
1,q1_afo.c,q1_mfpc.c,0.574713,0.994156
1,q1_afo.c,q1_mgfm.c,0.145299,0.900759
1,q1_afo.c,q1_mmrm.c,0.323810,0.978706
1,q1_afo.c,q1_mtd.c,0.103175,0.867149
1,q1_afo.c,q1_rvm2.c,0.309735,0.927382
1,q1_afo.c,q1_smbsa.c,0.483871,0.994224
1,q1_afo.c,q1_vgjda2.c,0.584270,0.985834
1,q1_afo.c,q1_wmsn.c,0.468750,0.986373
1,q1_amfgs.c,q1_argmq.c,0.232000,0.938423
1,q1_amfgs.c,q1_barlf.c,0.394495,0.967372
1,q1_amfgs.c,q1_bgnp.c,0.267241,0.964280
1,q1_amfgs.c,q1_bpol.c,0.086420,0.532509
1,q1_amfgs.c,q1_bssah.c,0.500000,0.993673
1,q1_amfgs.c,q1_chccp.c,0.870130,0.997375
1,q1_amfgs.c,q1_dfm.c,0.299145,0.964960
1,q1_amfgs.c,q1_dgsx.c,0.146341,0.912104
1,q1_amfgs.c,q1_dlc.c,1.000000,1.000000
1,q1_amfgs.c,q1_dsob.c,0.138211,0.882620
1,q1_amfgs.c,q1_fal.c,0.276786,0.955748
1,q1_amfgs.c,q1_fcs.c,0.694118,0.997375
1,q1_amfgs.c,q1_fem.c,0.694118,1.000000
1,q1_amfgs.c,q1_gtc.c,1.000000,1.000000
1,q1_amfgs.c,q1_igds.c,0.172414,0.964042
1,q1_amfgs.c,q1_jagd.c,0.000000,0.000000
1,q1_amfgs.c,q1_jcvg.c,1.000000,1.000000
1,q1_amfgs.c,q1_jppp.c,0.299065,0.986906
1,q1_amfgs.c,q1_lbas2.c,0.366337,0.990874
1,q1_amfgs.c,q1_lgof.c,0.611111,0.998690
1,q1_amfgs.c,q1_lrvo.c,0.371429,0.997375
1,q1_amfgs.c,q1_mahf.c,0.500000,0.993673
1,q1_amfgs.c,q1_maolf.c,0.226562,0.876906
1,q1_amfgs.c,q1_meso.c,0.530000,0.952106
1,q1_amfgs.c,q1_mfpc.c,0.584270,0.995848
1,q1_amfgs.c,q1_mgfm.c,0.140496,0.904007
1,q1_amfgs.c,q1_mmrm.c,0.474227,0.991072
1,q1_amfgs.c,q1_mtd.c,0.100000,0.889209
1,q1_amfgs.c,q1_rvm2.c,0.310345,0.960119
1,q1_amfgs.c,q1_smbsa.c,0.463918,0.984591
1,q1_amfgs.c,q1_vgjda2.c,0.858974,0.996059
1,q1_amfgs.c,q1_wmsn.c,0.611111,0.996069
1,q1_argmq.c,q1_barlf.c,0.275591,0.977827
1,q1_argmq.c,q1_bgnp.c,0.276423,0.969079
1,q1_argmq.c,q1_bpol.c,0.076923,0.480207
1,q1_argmq.c,q1_bssah.c,0.357798,0.913309
1,q1_argmq.c,q1_chccp.c,0.193798,0.928774
1,q1_argmq.c,q1_dfm.c,0.165468,0.975610
1,q1_argmq.c,q1_dgsx.c,0.143939,0.912983
1,q1_argmq.c,q1_dlc.c,0.232000,0.938423
1,q1_argmq.c,q1_dsob.c,0.136364,0.925175
1,q1_argmq.c,q1_fal.c,0.133333,0.962477
1,q1_argmq.c,q1_fcs.c,0.166667,0.936011
1,q1_argmq.c,q1_fem.c,0.232000,0.938423
1,q1_argmq.c,q1_gtc.c,0.232000,0.938423
1,q1_argmq.c,q1_igds.c,0.106061,0.916438
1,q1_argmq.c,q1_jagd.c,0.000000,0.000000
1,q1_argmq.c,q1_jcvg.c,0.232000,0.938423
1,q1_argmq.c,q1_jppp.c,0.262712,0.914842
1,q1_argmq.c,q1_lbas2.c,0.264957,0.910736
1,q1_argmq.c,q1_lgof.c,0.210938,0.937194
1,q1_argmq.c,q1_lrvo.c,0.149254,0.928774
1,q1_argmq.c,q1_mahf.c,0.357798,0.913309
1,q1_argmq.c,q1_maolf.c,0.070513,0.869094
1,q1_argmq.c,q1_meso.c,0.101351,0.903516
1,q1_argmq.c,q1_mfpc.c,0.208000,0.933105
1,q1_argmq.c,q1_mgfm.c,0.138462,0.896413
1,q1_argmq.c,q1_mmrm.c,0.285714,0.925893
1,q1_argmq.c,q1_mtd.c,0.092857,0.872659
1,q1_argmq.c,q1_rvm2.c,0.094595,0.905292
1,q1_argmq.c,q1_smbsa.c,0.169231,0.950462
1,q1_argmq.c,q1_vgjda2.c,0.240000,0.951928
1,q1_argmq.c,q1_wmsn.c,0.148148,0.934785
1,q1_barlf.c,q1_bgnp.c,0.260163,0.973948
1,q1_barlf.c,q1_bpol.c,0.078652,0.452503
1,q1_barlf.c,q1_bssah.c,0.351852,0.941609
1,q1_barlf.c,q1_chccp.c,0.333333,0.964960
1,q1_barlf.c,q1_dfm.c,0.467890,0.997783
1,q1_barlf.c,q1_dgsx.c,0.137405,0.904370
1,q1_barlf.c,q1_dlc.c,0.394495,0.967372
1,q1_barlf.c,q1_dsob.c,0.129771,0.881879
1,q1_barlf.c,q1_fal.c,0.179688,0.949746
1,q1_barlf.c,q1_fcs.c,0.310345,0.964960
1,q1_barlf.c,q1_fem.c,0.394495,0.967372
1,q1_barlf.c,q1_gtc.c,0.394495,0.967372
1,q1_barlf.c,q1_igds.c,0.152000,0.938521
1,q1_barlf.c,q1_jagd.c,0.000000,0.000000
1,q1_barlf.c,q1_jcvg.c,0.394495,0.967372
1,q1_barlf.c,q1_jppp.c,0.214876,0.935516
1,q1_barlf.c,q1_lbas2.c,0.269565,0.939036
1,q1_barlf.c,q1_lgof.c,0.342105,0.966105
1,q1_barlf.c,q1_lrvo.c,0.245902,0.964960
1,q1_barlf.c,q1_mahf.c,0.351852,0.941609
1,q1_barlf.c,q1_maolf.c,0.107383,0.834835
1,q1_barlf.c,q1_meso.c,0.175182,0.905410
1,q1_barlf.c,q1_mfpc.c,0.366972,0.968701
1,q1_barlf.c,q1_mgfm.c,0.131783,0.890457
1,q1_barlf.c,q1_mmrm.c,0.290598,0.955841
1,q1_barlf.c,q1_mtd.c,0.094203,0.854204
1,q1_barlf.c,q1_rvm2.c,0.185185,0.912899
1,q1_barlf.c,q1_smbsa.c,0.315789,0.980796
1,q1_barlf.c,q1_vgjda2.c,0.366071,0.964069
1,q1_barlf.c,q1_wmsn.c,0.264463,0.963696
1,q1_bgnp.c,q1_bpol.c,0.083333,0.507046
1,q1_bgnp.c,q1_bssah.c,0.396040,0.943601
1,q1_bgnp.c,q1_chccp.c,0.225000,0.958982
1,q1_bgnp.c,q1_dfm.c,0.371681,0.976383
1,q1_bgnp.c,q1_dgsx.c,0.133858,0.939516
1,q1_bgnp.c,q1_dlc.c,0.267241,0.964280
1,q1_bgnp.c,q1_dsob.c,0.144000,0.923372
1,q1_bgnp.c,q1_fal.c,0.158730,0.973039
1,q1_bgnp.c,q1_fcs.c,0.348624,0.966929
1,q1_bgnp.c,q1_fem.c,0.267241,0.964280
1,q1_bgnp.c,q1_gtc.c,0.267241,0.964280
1,q1_bgnp.c,q1_igds.c,0.130081,0.948772
1,q1_bgnp.c,q1_jagd.c,0.000000,0.000000
1,q1_bgnp.c,q1_jcvg.c,0.267241,0.964280
1,q1_bgnp.c,q1_jppp.c,0.434343,0.950692
1,q1_bgnp.c,q1_lbas2.c,0.516129,0.946426
1,q1_bgnp.c,q1_lgof.c,0.223140,0.963017
1,q1_bgnp.c,q1_lrvo.c,0.195122,0.958982
1,q1_bgnp.c,q1_mahf.c,0.396040,0.943601
1,q1_bgnp.c,q1_maolf.c,0.088435,0.887054
1,q1_bgnp.c,q1_meso.c,0.138686,0.931854
1,q1_bgnp.c,q1_mfpc.c,0.263158,0.957660
1,q1_bgnp.c,q1_mgfm.c,0.119048,0.922239
1,q1_bgnp.c,q1_mmrm.c,0.377358,0.956455
1,q1_bgnp.c,q1_mtd.c,0.097744,0.897492
1,q1_bgnp.c,q1_rvm2.c,0.174242,0.937735
1,q1_bgnp.c,q1_smbsa.c,0.355140,0.982659
1,q1_bgnp.c,q1_vgjda2.c,0.275862,0.970670
1,q1_bgnp.c,q1_wmsn.c,0.298246,0.965663
1,q1_bpol.c,q1_bssah.c,0.093333,0.546463
1,q1_bpol.c,q1_chccp.c,0.086420,0.532509
1,q1_bpol.c,q1_dfm.c,0.078652,0.452503
1,q1_bpol.c,q1_dgsx.c,0.089744,0.645700
1,q1_bpol.c,q1_dlc.c,0.086420,0.532509
1,q1_bpol.c,q1_dsob.c,0.090909,0.559953
1,q1_bpol.c,q1_fal.c,0.087500,0.551447
1,q1_bpol.c,q1_fcs.c,0.086420,0.532509
1,q1_bpol.c,q1_fem.c,0.086420,0.532509
1,q1_bpol.c,q1_gtc.c,0.086420,0.532509
1,q1_bpol.c,q1_igds.c,0.095890,0.551834
1,q1_bpol.c,q1_jagd.c,0.000000,0.000000
1,q1_bpol.c,q1_jcvg.c,0.086420,0.532509
1,q1_bpol.c,q1_jppp.c,0.092105,0.581217
1,q1_bpol.c,q1_lbas2.c,0.093333,0.546463
1,q1_bpol.c,q1_lgof.c,0.126582,0.541845
1,q1_bpol.c,q1_lrvo.c,0.086420,0.532509
1,q1_bpol.c,q1_mahf.c,0.093333,0.546463
1,q1_bpol.c,q1_maolf.c,0.074468,0.675871
1,q1_bpol.c,q1_meso.c,0.077778,0.631116
1,q1_bpol.c,q1_mfpc.c,0.089744,0.497696
1,q1_bpol.c,q1_mgfm.c,0.093333,0.644981
1,q1_bpol.c,q1_mmrm.c,0.087500,0.550889
1,q1_bpol.c,q1_mtd.c,0.087500,0.713726
1,q1_bpol.c,q1_rvm2.c,0.078652,0.609921
1,q1_bpol.c,q1_smbsa.c,0.088608,0.484291
1,q1_bpol.c,q1_vgjda2.c,0.085366,0.556265
1,q1_bpol.c,q1_wmsn.c,0.126582,0.541845
1,q1_bssah.c,q1_chccp.c,0.437500,0.990874
1,q1_bssah.c,q1_dfm.c,0.269565,0.939036
1,q1_bssah.c,q1_dgsx.c,0.163793,0.902757
1,q1_bssah.c,q1_dlc.c,0.500000,0.993673
1,q1_bssah.c,q1_dsob.c,0.175439,0.872524
1,q1_bssah.c,q1_fal.c,0.181034,0.942443
1,q1_bssah.c,q1_fcs.c,0.366337,0.990874
1,q1_bssah.c,q1_fem.c,0.393939,0.993673
1,q1_bssah.c,q1_gtc.c,0.500000,0.993673
1,q1_bssah.c,q1_igds.c,0.171171,0.960843
1,q1_bssah.c,q1_jagd.c,0.000000,0.000000
1,q1_bssah.c,q1_jcvg.c,0.500000,0.993673
1,q1_bssah.c,q1_jppp.c,0.564706,0.992514
1,q1_bssah.c,q1_lbas2.c,0.670886,0.997015
1,q1_bssah.c,q1_lgof.c,0.336538,0.992371
1,q1_bssah.c,q1_lrvo.c,0.301887,0.990874
1,q1_bssah.c,q1_mahf.c,1.000000,1.000000
1,q1_bssah.c,q1_maolf.c,0.102190,0.864043
1,q1_bssah.c,q1_meso.c,0.225000,0.940648
1,q1_bssah.c,q1_mfpc.c,0.350000,0.991219
1,q1_bssah.c,q1_mgfm.c,0.147826,0.898423
1,q1_bssah.c,q1_mmrm.c,0.574713,0.987431
1,q1_bssah.c,q1_mtd.c,0.104839,0.887116
1,q1_bssah.c,q1_rvm2.c,0.196721,0.948890
1,q1_bssah.c,q1_smbsa.c,0.307692,0.970825
1,q1_bssah.c,q1_vgjda2.c,0.510870,0.988987
1,q1_bssah.c,q1_wmsn.c,0.311321,0.989576
1,q1_chccp.c,q1_dfm.c,0.245902,0.962547
1,q1_chccp.c,q1_dgsx.c,0.146341,0.908980
1,q1_chccp.c,q1_dlc.c,0.870130,0.997375
1,q1_chccp.c,q1_dsob.c,0.138211,0.872703
1,q1_chccp.c,q1_fal.c,0.276786,0.947437
1,q1_chccp.c,q1_fcs.c,0.600000,0.994751
1,q1_chccp.c,q1_fem.c,0.600000,0.997375
1,q1_chccp.c,q1_gtc.c,0.870130,0.997375
1,q1_chccp.c,q1_igds.c,0.172414,0.970049
1,q1_chccp.c,q1_jagd.c,0.000000,0.000000
1,q1_chccp.c,q1_jcvg.c,0.870130,0.997375
1,q1_chccp.c,q1_jppp.c,0.252252,0.984094
1,q1_chccp.c,q1_lbas2.c,0.314286,0.988075
1,q1_chccp.c,q1_lgof.c,0.526316,0.996069
1,q1_chccp.c,q1_lrvo.c,0.440000,1.000000
1,q1_chccp.c,q1_mahf.c,0.437500,0.990874
1,q1_chccp.c,q1_maolf.c,0.226562,0.871020
1,q1_chccp.c,q1_meso.c,0.457143,0.950045
1,q1_chccp.c,q1_mfpc.c,0.500000,0.993082
1,q1_chccp.c,q1_mgfm.c,0.140496,0.900767
1,q1_chccp.c,q1_mmrm.c,0.537634,0.996503
1,q1_chccp.c,q1_mtd.c,0.100000,0.886341
1,q1_chccp.c,q1_rvm2.c,0.256198,0.958050
1,q1_chccp.c,q1_smbsa.c,0.392157,0.981841
1,q1_chccp.c,q1_vgjda2.c,0.768293,0.990775
1,q1_chccp.c,q1_wmsn.c,0.526316,0.993448
1,q1_dfm.c,q1_dgsx.c,0.120301,0.904370
1,q1_dfm.c,q1_dlc.c,0.299145,0.964960
1,q1_dfm.c,q1_dsob.c,0.112782,0.877321
1,q1_dfm.c,q1_fal.c,0.152672,0.949746
1,q1_dfm.c,q1_fcs.c,0.381818,0.967372
1,q1_dfm.c,q1_fem.c,0.299145,0.964960
1,q1_dfm.c,q1_gtc.c,0.299145,0.964960
1,q1_dfm.c,q1_igds.c,0.125000,0.938521
1,q1_dfm.c,q1_jagd.c,0.000000,0.000000
1,q1_dfm.c,q1_jcvg.c,0.299145,0.964960
1,q1_dfm.c,q1_jppp.c,0.289474,0.938100
1,q1_dfm.c,q1_lbas2.c,0.351852,0.941609
1,q1_dfm.c,q1_lgof.c,0.254098,0.963696
1,q1_dfm.c,q1_lrvo.c,0.196850,0.962547
1,q1_dfm.c,q1_mahf.c,0.269565,0.939036
1,q1_dfm.c,q1_maolf.c,0.100000,0.834835
1,q1_dfm.c,q1_meso.c,0.166667,0.903516
1,q1_dfm.c,q1_mfpc.c,0.295652,0.966158
1,q1_dfm.c,q1_mgfm.c,0.114504,0.890457
1,q1_dfm.c,q1_mmrm.c,0.217742,0.953345
1,q1_dfm.c,q1_mtd.c,0.094203,0.854204
1,q1_dfm.c,q1_rvm2.c,0.185185,0.914801
1,q1_dfm.c,q1_smbsa.c,0.388889,0.983324
1,q1_dfm.c,q1_vgjda2.c,0.275000,0.961641
1,q1_dfm.c,q1_wmsn.c,0.330435,0.966105
1,q1_dgsx.c,q1_dlc.c,0.146341,0.912104
1,q1_dgsx.c,q1_dsob.c,0.181034,0.950092
1,q1_dgsx.c,q1_fal.c,0.206897,0.946221
1,q1_dgsx.c,q1_fcs.c,0.128000,0.912104
1,q1_dgsx.c,q1_fem.c,0.146341,0.912104
1,q1_dgsx.c,q1_gtc.c,0.146341,0.912104
1,q1_dgsx.c,q1_igds.c,0.198198,0.925715
1,q1_dgsx.c,q1_jagd.c,0.000000,0.000000
1,q1_dgsx.c,q1_jcvg.c,0.146341,0.912104
1,q1_dgsx.c,q1_jppp.c,0.152542,0.923557
1,q1_dgsx.c,q1_lbas2.c,0.144068,0.902757
1,q1_dgsx.c,q1_lgof.c,0.109375,0.910909
1,q1_dgsx.c,q1_lrvo.c,0.175000,0.908980
1,q1_dgsx.c,q1_mahf.c,0.163793,0.902757
1,q1_dgsx.c,q1_maolf.c,0.084507,0.898861
1,q1_dgsx.c,q1_meso.c,0.111111,0.905015
1,q1_dgsx.c,q1_mfpc.c,0.150000,0.902043
1,q1_dgsx.c,q1_mgfm.c,0.163793,0.983318
1,q1_dgsx.c,q1_mmrm.c,0.157025,0.914503
1,q1_dgsx.c,q1_mtd.c,0.166667,0.983153
1,q1_dgsx.c,q1_rvm2.c,0.103704,0.896386
1,q1_dgsx.c,q1_smbsa.c,0.130081,0.919741
1,q1_dgsx.c,q1_vgjda2.c,0.145161,0.927581
1,q1_dgsx.c,q1_wmsn.c,0.092308,0.910909
1,q1_dlc.c,q1_dsob.c,0.138211,0.882620
1,q1_dlc.c,q1_fal.c,0.276786,0.955748
1,q1_dlc.c,q1_fcs.c,0.694118,0.997375
1,q1_dlc.c,q1_fem.c,0.694118,1.000000
1,q1_dlc.c,q1_gtc.c,1.000000,1.000000
1,q1_dlc.c,q1_igds.c,0.172414,0.964042
1,q1_dlc.c,q1_jagd.c,0.000000,0.000000
1,q1_dlc.c,q1_jcvg.c,1.000000,1.000000
1,q1_dlc.c,q1_jppp.c,0.299065,0.986906
1,q1_dlc.c,q1_lbas2.c,0.366337,0.990874
1,q1_dlc.c,q1_lgof.c,0.611111,0.998690
1,q1_dlc.c,q1_lrvo.c,0.371429,0.997375
1,q1_dlc.c,q1_mahf.c,0.500000,0.993673
1,q1_dlc.c,q1_maolf.c,0.226562,0.876906
1,q1_dlc.c,q1_meso.c,0.530000,0.952106
1,q1_dlc.c,q1_mfpc.c,0.584270,0.995848
1,q1_dlc.c,q1_mgfm.c,0.140496,0.904007
1,q1_dlc.c,q1_mmrm.c,0.474227,0.991072
1,q1_dlc.c,q1_mtd.c,0.100000,0.889209
1,q1_dlc.c,q1_rvm2.c,0.310345,0.960119
1,q1_dlc.c,q1_smbsa.c,0.463918,0.984591
1,q1_dlc.c,q1_vgjda2.c,0.858974,0.996059
1,q1_dlc.c,q1_wmsn.c,0.611111,0.996069
1,q1_dsob.c,q1_fal.c,0.158333,0.965605
1,q1_dsob.c,q1_fcs.c,0.120000,0.877661
1,q1_dsob.c,q1_fem.c,0.138211,0.882620
1,q1_dsob.c,q1_gtc.c,0.138211,0.882620
1,q1_dsob.c,q1_igds.c,0.137931,0.919146
1,q1_dsob.c,q1_jagd.c,0.000000,0.000000
1,q1_dsob.c,q1_jcvg.c,0.138211,0.882620
1,q1_dsob.c,q1_jppp.c,0.153846,0.895049
1,q1_dsob.c,q1_lbas2.c,0.155172,0.867236
1,q1_dsob.c,q1_lgof.c,0.101562,0.881464
1,q1_dsob.c,q1_lrvo.c,0.186441,0.872703
1,q1_dsob.c,q1_mahf.c,0.175439,0.872524
1,q1_dsob.c,q1_maolf.c,0.150376,0.909862
1,q1_dsob.c,q1_meso.c,0.087591,0.881840
1,q1_dsob.c,q1_mfpc.c,0.141667,0.872741
1,q1_dsob.c,q1_mgfm.c,0.116667,0.915139
1,q1_dsob.c,q1_mmrm.c,0.168067,0.879742
1,q1_dsob.c,q1_mtd.c,0.085938,0.932071
1,q1_dsob.c,q1_rvm2.c,0.080292,0.863929
1,q1_dsob.c,q1_smbsa.c,0.121951,0.888480
1,q1_dsob.c,q1_vgjda2.c,0.137097,0.913426
1,q1_dsob.c,q1_wmsn.c,0.084615,0.876512
1,q1_fal.c,q1_fcs.c,0.254386,0.955748
1,q1_fal.c,q1_fem.c,0.276786,0.955748
1,q1_fal.c,q1_gtc.c,0.276786,0.955748
1,q1_fal.c,q1_igds.c,0.238532,0.969978
1,q1_fal.c,q1_jagd.c,0.000000,0.000000
1,q1_fal.c,q1_jcvg.c,0.276786,0.955748
1,q1_fal.c,q1_jppp.c,0.169492,0.958562
1,q1_fal.c,q1_lbas2.c,0.161017,0.942443
1,q1_fal.c,q1_lgof.c,0.230769,0.954497
1,q1_fal.c,q1_lrvo.c,0.201681,0.947437
1,q1_fal.c,q1_mahf.c,0.181034,0.942443
1,q1_fal.c,q1_maolf.c,0.300000,0.923485
1,q1_fal.c,q1_meso.c,0.245902,0.933147
1,q1_fal.c,q1_mfpc.c,0.284404,0.948906
1,q1_fal.c,q1_mgfm.c,0.141667,0.923381
1,q1_fal.c,q1_mmrm.c,0.163934,0.945749
1,q1_fal.c,q1_mtd.c,0.136000,0.917348
1,q1_fal.c,q1_rvm2.c,0.161538,0.928209
1,q1_fal.c,q1_smbsa.c,0.247788,0.960838
1,q1_fal.c,q1_vgjda2.c,0.309091,0.973237
1,q1_fal.c,q1_wmsn.c,0.210084,0.954497
1,q1_fcs.c,q1_fem.c,0.548387,0.997375
1,q1_fcs.c,q1_gtc.c,0.694118,0.997375
1,q1_fcs.c,q1_igds.c,0.152542,0.964042
1,q1_fcs.c,q1_jagd.c,0.000000,0.000000
1,q1_fcs.c,q1_jcvg.c,0.694118,0.997375
1,q1_fcs.c,q1_jppp.c,0.418367,0.989717
1,q1_fcs.c,q1_lbas2.c,0.500000,0.993673
1,q1_fcs.c,q1_lgof.c,0.479592,0.996069
1,q1_fcs.c,q1_lrvo.c,0.297297,0.994751
1,q1_fcs.c,q1_mahf.c,0.366337,0.990874
1,q1_fcs.c,q1_maolf.c,0.246032,0.876906
1,q1_fcs.c,q1_meso.c,0.457143,0.950045
1,q1_fcs.c,q1_mfpc.c,0.500000,0.993082
1,q1_fcs.c,q1_mgfm.c,0.121951,0.904007
1,q1_fcs.c,q1_mmrm.c,0.336449,0.988357
1,q1_fcs.c,q1_mtd.c,0.100000,0.889209
1,q1_fcs.c,q1_rvm2.c,0.310345,0.962189
1,q1_fcs.c,q1_smbsa.c,0.595506,0.987341
1,q1_fcs.c,q1_vgjda2.c,0.593407,0.993417
1,q1_fcs.c,q1_wmsn.c,0.883117,0.998690
1,q1_fem.c,q1_gtc.c,0.694118,1.000000
1,q1_fem.c,q1_igds.c,0.172414,0.964042
1,q1_fem.c,q1_jagd.c,0.000000,0.000000
1,q1_fem.c,q1_jcvg.c,0.694118,1.000000
1,q1_fem.c,q1_jppp.c,0.241071,0.986906
1,q1_fem.c,q1_lbas2.c,0.301887,0.990874
1,q1_fem.c,q1_lgof.c,0.883117,0.998690
1,q1_fem.c,q1_lrvo.c,0.411765,0.997375
1,q1_fem.c,q1_mahf.c,0.393939,0.993673
1,q1_fem.c,q1_maolf.c,0.256000,0.876906
1,q1_fem.c,q1_meso.c,0.353982,0.952106
1,q1_fem.c,q1_mfpc.c,0.855263,0.995848
1,q1_fem.c,q1_mgfm.c,0.140496,0.904007
1,q1_fem.c,q1_mmrm.c,0.324074,0.991072
1,q1_fem.c,q1_mtd.c,0.100000,0.889209
1,q1_fem.c,q1_rvm2.c,0.333333,0.960119
1,q1_fem.c,q1_smbsa.c,0.463918,0.984591
1,q1_fem.c,q1_vgjda2.c,0.593407,0.996059
1,q1_fem.c,q1_wmsn.c,0.479592,0.996069
1,q1_gtc.c,q1_igds.c,0.172414,0.964042
