question,file_a,file_b,score,jaccard,control,idents,loops,calls
1,q1_mmrm.c,q1_mtd.c,0.292984,0.100775,0.454545,0.411765,0.000000,1.000000
1,q1_amfgs.c,q1_mtd.c,0.292674,0.100000,0.454545,0.411765,0.000000,1.000000
1,q1_dlc.c,q1_mtd.c,0.292674,0.100000,0.454545,0.411765,0.000000,1.000000
1,q1_fem.c,q1_mtd.c,0.292674,0.100000,0.454545,0.411765,0.000000,1.000000
1,q1_jcvg.c,q1_mtd.c,0.292674,0.100000,0.454545,0.411765,0.000000,1.000000
1,q1_lrvo.c,q1_mtd.c,0.292674,0.100000,0.454545,0.411765,0.000000,1.000000
1,q1_mtd.c,q1_vgjda2.c,0.292368,0.099237,0.454545,0.411765,0.000000,1.000000
1,q1_bgnp.c,q1_mtd.c,0.291772,0.097744,0.454545,0.411765,0.000000,1.000000
1,q1_dsob.c,q1_mgfm.c,0.290517,0.116667,0.454545,0.352941,0.000000,1.000000
1,q1_fcs.c,q1_mgfm.c,0.289690,0.121951,0.454545,0.333333,0.000000,1.000000
1,q1_dgsx.c,q1_fcs.c,0.289478,0.128000,0.454545,0.315789,0.000000,1.000000
1,q1_lgof.c,q1_mgfm.c,0.289296,0.120968,0.454545,0.333333,0.000000,1.000000
1,q1_jppp.c,q1_mtd.c,0.289012,0.112903,0.454545,0.352941,0.000000,1.000000
1,q1_dgsx.c,q1_wmsn.c,0.286166,0.092308,0.454545,0.388889,0.000000,1.000000
1,q1_bssah.c,q1_mtd.c,0.285786,0.104839,0.454545,0.352941,0.000000,1.000000
1,q1_lbas2.c,q1_mtd.c,0.285786,0.104839,0.454545,0.352941,0.000000,1.000000
1,q1_mahf.c,q1_mtd.c,0.285786,0.104839,0.454545,0.352941,0.000000,1.000000
1,q1_jppp.c,q1_mgfm.c,0.283520,0.099174,0.454545,0.352941,0.000000,1.000000
1,q1_argmq.c,q1_mtd.c,0.283315,0.092857,0.454545,0.368421,0.000000,1.000000
1,q1_dgsx.c,q1_maolf.c,0.283045,0.084507,0.454545,0.388889,0.000000,1.000000
1,q1_dgsx.c,q1_lgof.c,0.282028,0.109375,0.454545,0.315789,0.000000,1.000000
1,q1_dfm.c,q1_dgsx.c,0.281887,0.120301,0.454545,0.285714,0.000000,1.000000
1,q1_meso.c,q1_mgfm.c,0.281871,0.072993,0.454545,0.411765,0.000000,1.000000
1,q1_mfpc.c,q1_mtd.c,0.281854,0.102362,0.454545,0.333333,0.000000,1.000000
1,q1_dfm.c,q1_mgfm.c,0.281711,0.114504,0.454545,0.300000,0.000000,1.000000
1,q1_maolf.c,q1_mgfm.c,0.281043,0.070922,0.454545,0.411765,0.000000,1.000000
1,q1_chccp.c,q1_mtd.c,0.280909,0.100000,0.454545,0.333333,0.000000,1.000000
1,q1_fcs.c,q1_mtd.c,0.280909,0.100000,0.454545,0.333333,0.000000,1.000000
1,q1_gtc.c,q1_mtd.c,0.280909,0.100000,0.454545,0.333333,0.000000,1.000000
1,q1_mgfm.c,q1_rvm2.c,0.280007,0.097744,0.454545,0.333333,0.000000,1.000000
1,q1_dgsx.c,q1_rvm2.c,0.279759,0.103704,0.454545,0.315789,0.000000,1.000000
1,q1_mtd.c,q1_wmsn.c,0.279340,0.066667,0.454545,0.411765,0.000000,1.000000
1,q1_dsob.c,q1_mtd.c,0.278225,0.085938,0.454545,0.352941,0.000000,1.000000
1,q1_dfm.c,q1_mtd.c,0.273590,0.094203,0.454545,0.300000,0.000000,1.000000
1,q1_lgof.c,q1_mtd.c,0.267576,0.066667,0.454545,0.333333,0.000000,1.000000
1,q1_abscl.c,q1_dgsx.c,0.266760,0.051471,0.454545,0.368421,0.000000,1.000000
1,q1_bpol.c,q1_mgfm.c,0.263091,0.093333,0.454545,0.454545,0.000000,0.666667
1,q1_bpol.c,q1_mtd.c,0.260758,0.087500,0.454545,0.454545,0.000000,0.666667
1,q1_acmm.c,q1_mgfm.c,0.260031,0.160305,0.454545,0.300000,0.000000,0.600000
1,q1_abscl.c,q1_mgfm.c,0.256188,0.044776,0.454545,0.315789,0.000000,1.000000
1,q1_bpol.c,q1_dgsx.c,0.255973,0.089744,0.454545,0.416667,0.000000,0.666667
1,q1_abscl.c,q1_mtd.c,0.249625,0.028369,0.454545,0.315789,0.000000,1.000000
1,q1_acmm.c,q1_dgsx.c,0.233483,0.099291,0.454545,0.285714,0.000000,0.600000
1,q1_acmm.c,q1_mtd.c,0.223120,0.068027,0.454545,0.300000,0.000000,0.600000
1,q1_abscl.c,q1_jagd.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_acmm.c,q1_jagd.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_afo.c,q1_jagd.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_amfgs.c,q1_jagd.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_argmq.c,q1_jagd.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_barlf.c,q1_jagd.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_bgnp.c,q1_jagd.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_bpol.c,q1_jagd.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_bssah.c,q1_jagd.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_chccp.c,q1_jagd.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_dfm.c,q1_jagd.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_dlc.c,q1_jagd.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_dsob.c,q1_jagd.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_fal.c,q1_jagd.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_fcs.c,q1_jagd.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_fem.c,q1_jagd.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_gtc.c,q1_jagd.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_igds.c,q1_jagd.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_jagd.c,q1_jcvg.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_jagd.c,q1_jppp.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_jagd.c,q1_lbas2.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_jagd.c,q1_lgof.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_jagd.c,q1_lrvo.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_jagd.c,q1_mahf.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_jagd.c,q1_maolf.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_jagd.c,q1_meso.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_jagd.c,q1_mfpc.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_jagd.c,q1_mmrm.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_jagd.c,q1_rvm2.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_jagd.c,q1_smbsa.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_jagd.c,q1_vgjda2.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_jagd.c,q1_wmsn.c,0.150000,0.000000,0.000000,0.000000,1.000000,0.000000
1,q1_dgsx.c,q1_jagd.c,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,q1_jagd.c,q1_mgfm.c,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,q1_jagd.c,q1_mtd.c,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,q2_afo.c,q2_fal.c,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2,q2_bpol.c,q2_jagd.c,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2,q2_mgfm.c,q2_smbsa.c,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2,q2_dgsx.c,q2_mahf.c,0.978571,1.000000,1.000000,0.857143,1.000000,1.000000
2,q2_dgsx.c,q2_maolf.c,0.933628,0.887640,1.000000,0.857143,1.000000,1.000000
2,q2_mahf.c,q2_maolf.c,0.933628,0.887640,1.000000,0.857143,1.000000,1.000000
2,q2_dlc.c,q2_lrvo.c,0.930617,0.876543,1.000000,0.866667,1.000000,1.000000
2,q2_afo.c,q2_mgfm.c,0.912088,0.780220,1.000000,1.000000,1.000000,1.000000
2,q2_afo.c,q2_smbsa.c,0.912088,0.780220,1.000000,1.000000,1.000000,1.000000
2,q2_fal.c,q2_mgfm.c,0.912088,0.780220,1.000000,1.000000,1.000000,1.000000
2,q2_fal.c,q2_smbsa.c,0.912088,0.780220,1.000000,1.000000,1.000000,1.000000
2,q2_afo.c,q2_lgof.c,0.910390,0.829545,1.000000,0.857143,1.000000,1.000000
2,q2_fal.c,q2_lgof.c,0.910390,0.829545,1.000000,0.857143,1.000000,1.000000
2,q2_gtc.c,q2_wmsn.c,0.908571,0.821429,1.000000,0.866667,1.000000,1.000000
2,q2_afo.c,q2_mahf.c,0.905376,0.763441,1.000000,1.000000,1.000000,1.000000
2,q2_fal.c,q2_mahf.c,0.905376,0.763441,1.000000,1.000000,1.000000,1.000000
2,q2_lgof.c,q2_mgfm.c,0.895055,0.791209,1.000000,0.857143,1.000000,1.000000
2,q2_lgof.c,q2_smbsa.c,0.895055,0.791209,1.000000,0.857143,1.000000,1.000000
2,q2_dlc.c,q2_rvm2.c,0.889091,0.772727,1.000000,0.866667,1.000000,1.000000
2,q2_lgof.c,q2_mfpc.c,0.888684,0.775281,1.000000,0.857143,1.000000,1.000000
2,q2_amfgs.c,q2_chccp.c,0.887692,0.769231,1.000000,0.866667,1.000000,1.000000
2,q2_mfpc.c,q2_mgfm.c,0.885238,0.766667,1.000000,0.857143,1.000000,1.000000
2,q2_mfpc.c,q2_smbsa.c,0.885238,0.766667,1.000000,0.857143,1.000000,1.000000
2,q2_afo.c,q2_mfpc.c,0.884189,0.764045,1.000000,0.857143,1.000000,1.000000
2,q2_fal.c,q2_mfpc.c,0.884189,0.764045,1.000000,0.857143,1.000000,1.000000
2,q2_afo.c,q2_dgsx.c,0.883948,0.763441,1.000000,0.857143,1.000000,1.000000
2,q2_dgsx.c,q2_fal.c,0.883948,0.763441,1.000000,0.857143,1.000000,1.000000
2,q2_afo.c,q2_fcs.c,0.876596,0.691489,1.000000,1.000000,1.000000,1.000000
2,q2_fal.c,q2_fcs.c,0.876596,0.691489,1.000000,1.000000,1.000000,1.000000
2,q2_lgof.c,q2_maolf.c,0.852041,0.683673,1.000000,0.857143,1.000000,1.000000
2,q2_lrvo.c,q2_rvm2.c,0.850968,0.677419,1.000000,0.866667,1.000000,1.000000
2,q2_mahf.c,q2_meso.c,0.850467,0.626168,1.000000,1.000000,1.000000,1.000000
2,q2_jcvg.c,q2_mtd.c,0.849278,0.676768,1.000000,0.857143,1.000000,1.000000
2,q2_maolf.c,q2_mgfm.c,0.849278,0.676768,1.000000,0.857143,1.000000,1.000000
2,q2_maolf.c,q2_smbsa.c,0.849278,0.676768,1.000000,0.857143,1.000000,1.000000
2,q2_afo.c,q2_maolf.c,0.847959,0.673469,1.000000,0.857143,1.000000,1.000000
2,q2_fal.c,q2_maolf.c,0.847959,0.673469,1.000000,0.857143,1.000000,1.000000
2,q2_amfgs.c,q2_gtc.c,0.843830,0.659574,1.000000,0.866667,1.000000,1.000000
2,q2_maolf.c,q2_mfpc.c,0.842489,0.659794,1.000000,0.857143,1.000000,1.000000
2,q2_mahf.c,q2_mgfm.c,0.838462,0.596154,1.000000,1.000000,1.000000,1.000000
2,q2_mahf.c,q2_smbsa.c,0.838462,0.596154,1.000000,1.000000,1.000000,1.000000
2,q2_dgsx.c,q2_lgof.c,0.832037,0.633663,1.000000,0.857143,1.000000,1.000000
2,q2_lgof.c,q2_mahf.c,0.832037,0.633663,1.000000,0.857143,1.000000,1.000000
2,q2_fcs.c,q2_mgfm.c,0.831373,0.578431,1.000000,1.000000,1.000000,1.000000
2,q2_fcs.c,q2_smbsa.c,0.831373,0.578431,1.000000,1.000000,1.000000,1.000000
2,q2_dgsx.c,q2_meso.c,0.829039,0.626168,1.000000,0.857143,1.000000,1.000000
2,q2_dgsx.c,q2_mgfm.c,0.817033,0.596154,1.000000,0.857143,1.000000,1.000000
2,q2_dgsx.c,q2_smbsa.c,0.817033,0.596154,1.000000,0.857143,1.000000,1.000000
2,q2_jcvg.c,q2_lbas2.c,0.814762,0.590476,1.000000,0.857143,1.000000,1.000000
2,q2_gtc.c,q2_lrvo.c,0.813333,0.583333,1.000000,0.866667,1.000000,1.000000
2,q2_bssah.c,q2_dgsx.c,0.811538,0.557692,1.000000,0.923077,1.000000,1.000000
2,q2_bssah.c,q2_mahf.c,0.811538,0.557692,1.000000,0.923077,1.000000,1.000000
2,q2_dgsx.c,q2_mfpc.c,0.809944,0.578431,1.000000,0.857143,1.000000,1.000000
2,q2_mahf.c,q2_mfpc.c,0.809944,0.578431,1.000000,0.857143,1.000000,1.000000
2,q2_fcs.c,q2_mahf.c,0.809346,0.523364,1.000000,1.000000,1.000000,1.000000
2,q2_fcs.c,q2_lgof.c,0.806022,0.568627,1.000000,0.857143,1.000000,1.000000
2,q2_maolf.c,q2_meso.c,0.805598,0.567568,1.000000,0.857143,1.000000,1.000000
2,q2_mgfm.c,q2_mmrm.c,0.803814,0.563107,1.000000,0.857143,1.000000,1.000000
2,q2_mmrm.c,q2_smbsa.c,0.803814,0.563107,1.000000,0.857143,1.000000,1.000000
2,q2_lbas2.c,q2_mtd.c,0.800000,0.500000,1.000000,1.000000,1.000000,1.000000
2,q2_mfpc.c,q2_mmrm.c,0.796393,0.544554,1.000000,0.857143,1.000000,1.000000
2,q2_amfgs.c,q2_wmsn.c,0.795686,0.539216,1.000000,0.866667,1.000000,1.000000
2,q2_rvm2.c,q2_wmsn.c,0.789709,0.524272,1.000000,0.866667,1.000000,1.000000
2,q2_dgsx.c,q2_fcs.c,0.787917,0.523364,1.000000,0.857143,1.000000,1.000000
2,q2_bssah.c,q2_mmrm.c,0.786557,0.495238,1.000000,0.923077,1.000000,1.000000
2,q2_afo.c,q2_meso.c,0.786207,0.465517,1.000000,1.000000,1.000000,1.000000
2,q2_fal.c,q2_meso.c,0.786207,0.465517,1.000000,1.000000,1.000000,1.000000
2,q2_jcvg.c,q2_vgjda2.c,0.785979,0.518519,1.000000,0.857143,1.000000,1.000000
2,q2_dlc.c,q2_wmsn.c,0.785941,0.514851,1.000000,0.866667,1.000000,1.000000
2,q2_gtc.c,q2_rvm2.c,0.785825,0.514563,1.000000,0.866667,1.000000,1.000000
2,q2_chccp.c,q2_fcs.c,0.784670,0.538462,1.000000,0.928571,1.000000,0.800000
2,q2_fcs.c,q2_mfpc.c,0.784397,0.514563,1.000000,0.857143,1.000000,1.000000
2,q2_bssah.c,q2_maolf.c,0.782957,0.486239,1.000000,0.923077,1.000000,1.000000
2,q2_amfgs.c,q2_barlf.c,0.782857,0.482143,1.000000,0.933333,1.000000,1.000000
2,q2_lgof.c,q2_mmrm.c,0.782345,0.509434,1.000000,0.857143,1.000000,1.000000
2,q2_dlc.c,q2_gtc.c,0.781980,0.504950,1.000000,0.866667,1.000000,1.000000
2,q2_chccp.c,q2_wmsn.c,0.781905,0.504762,1.000000,0.866667,1.000000,1.000000
2,q2_amfgs.c,q2_lrvo.c,0.780000,0.500000,1.000000,0.866667,1.000000,1.000000
2,q2_afo.c,q2_mmrm.c,0.778571,0.500000,1.000000,0.857143,1.000000,1.000000
2,q2_dgsx.c,q2_jcvg.c,0.778571,0.500000,1.000000,0.857143,1.000000,1.000000
2,q2_fal.c,q2_mmrm.c,0.778571,0.500000,1.000000,0.857143,1.000000,1.000000
2,q2_jcvg.c,q2_mahf.c,0.778571,0.500000,1.000000,0.857143,1.000000,1.000000
2,q2_chccp.c,q2_gtc.c,0.778095,0.495238,1.000000,0.866667,1.000000,1.000000
2,q2_bgnp.c,q2_wmsn.c,0.776078,0.490196,1.000000,0.866667,1.000000,1.000000
2,q2_bgnp.c,q2_gtc.c,0.772157,0.480392,1.000000,0.866667,1.000000,1.000000
2,q2_bgnp.c,q2_jppp.c,0.771449,0.586957,1.000000,0.800000,1.000000,0.666667
2,q2_lrvo.c,q2_wmsn.c,0.768462,0.471154,1.000000,0.866667,1.000000,1.000000
2,q2_afo.c,q2_bssah.c,0.763007,0.436364,1.000000,0.923077,1.000000,1.000000
2,q2_bssah.c,q2_fal.c,0.763007,0.436364,1.000000,0.923077,1.000000,1.000000
2,q2_fcs.c,q2_maolf.c,0.760714,0.455357,1.000000,0.857143,1.000000,1.000000
2,q2_dgsx.c,q2_vgjda2.c,0.760684,0.401709,1.000000,1.000000,1.000000,1.000000
2,q2_meso.c,q2_mgfm.c,0.759350,0.398374,1.000000,1.000000,1.000000,1.000000
2,q2_meso.c,q2_smbsa.c,0.759350,0.398374,1.000000,1.000000,1.000000,1.000000
2,q2_amfgs.c,q2_maolf.c,0.757407,0.518519,1.000000,0.800000,1.000000,0.800000
2,q2_amfgs.c,q2_rvm2.c,0.756577,0.441441,1.000000,0.866667,1.000000,1.000000
2,q2_maolf.c,q2_mtd.c,0.755963,0.443478,1.000000,0.857143,1.000000,1.000000
2,q2_chccp.c,q2_rvm2.c,0.755000,0.437500,1.000000,0.866667,1.000000,1.000000
2,q2_amfgs.c,q2_lgof.c,0.754740,0.463636,1.000000,0.928571,1.000000,0.800000
2,q2_mahf.c,q2_mtd.c,0.753333,0.383333,1.000000,1.000000,1.000000,1.000000
2,q2_jcvg.c,q2_maolf.c,0.752930,0.435897,1.000000,0.857143,1.000000,1.000000
2,q2_amfgs.c,q2_dlc.c,0.752477,0.431193,1.000000,0.866667,1.000000,1.000000
2,q2_chccp.c,q2_dlc.c,0.750909,0.427273,1.000000,0.866667,1.000000,1.000000
2,q2_maolf.c,q2_mmrm.c,0.750501,0.429825,1.000000,0.857143,1.000000,1.000000
2,q2_afo.c,q2_vgjda2.c,0.750000,0.428571,1.000000,0.857143,1.000000,1.000000
2,q2_fal.c,q2_vgjda2.c,0.750000,0.428571,1.000000,0.857143,1.000000,1.000000
2,q2_afo.c,q2_chccp.c,0.749466,0.450450,1.000000,0.928571,1.000000,0.800000
2,q2_chccp.c,q2_fal.c,0.749466,0.450450,1.000000,0.928571,1.000000,0.800000
2,q2_afo.c,q2_jcvg.c,0.749006,0.426087,1.000000,0.857143,1.000000,1.000000
2,q2_fal.c,q2_jcvg.c,0.749006,0.426087,1.000000,0.857143,1.000000,1.000000
2,q2_chccp.c,q2_mahf.c,0.748233,0.447368,1.000000,0.928571,1.000000,0.800000
2,q2_dgsx.c,q2_mmrm.c,0.747899,0.369748,1.000000,1.000000,1.000000,1.000000
2,q2_chccp.c,q2_lrvo.c,0.746087,0.365217,1.000000,1.000000,1.000000,1.000000
2,q2_fcs.c,q2_mtd.c,0.745763,0.364407,1.000000,1.000000,1.000000,1.000000
2,q2_bgnp.c,q2_chccp.c,0.742609,0.356522,1.000000,1.000000,1.000000,1.000000
2,q2_dlc.c,q2_jcvg.c,0.742593,0.481481,1.000000,0.800000,1.000000,0.800000
2,q2_gtc.c,q2_maolf.c,0.742593,0.481481,1.000000,0.800000,1.000000,0.800000
2,q2_mgfm.c,q2_mtd.c,0.742149,0.355372,1.000000,1.000000,1.000000,1.000000
2,q2_mtd.c,q2_smbsa.c,0.742149,0.355372,1.000000,1.000000,1.000000,1.000000
2,q2_fcs.c,q2_meso.c,0.740800,0.352000,1.000000,1.000000,1.000000,1.000000
2,q2_bssah.c,q2_meso.c,0.739281,0.377049,1.000000,0.923077,1.000000,1.000000
2,q2_mahf.c,q2_vgjda2.c,0.739255,0.401709,1.000000,0.857143,1.000000,1.000000
2,q2_argmq.c,q2_lbas2.c,0.738282,0.456000,1.000000,0.705882,1.000000,1.000000
2,q2_mfpc.c,q2_mtd.c,0.736466,0.394737,1.000000,0.857143,1.000000,1.000000
2,q2_bssah.c,q2_mgfm.c,0.735470,0.367521,1.000000,0.923077,1.000000,1.000000
2,q2_bssah.c,q2_smbsa.c,0.735470,0.367521,1.000000,0.923077,1.000000,1.000000
2,q2_jcvg.c,q2_meso.c,0.735371,0.392000,1.000000,0.857143,1.000000,1.000000
2,q2_lgof.c,q2_meso.c,0.734669,0.390244,1.000000,0.857143,1.000000,1.000000
2,q2_mfpc.c,q2_vgjda2.c,0.734324,0.389381,1.000000,0.857143,1.000000,1.000000
2,q2_amfgs.c,q2_mgfm.c,0.733784,0.459459,1.000000,0.800000,1.000000,0.800000
2,q2_amfgs.c,q2_smbsa.c,0.733784,0.459459,1.000000,0.800000,1.000000,0.800000
2,q2_fcs.c,q2_mmrm.c,0.732957,0.385965,1.000000,0.857143,1.000000,1.000000
2,q2_dgsx.c,q2_mtd.c,0.731905,0.383333,1.000000,0.857143,1.000000,1.000000
2,q2_afo.c,q2_amfgs.c,0.731818,0.454545,1.000000,0.800000,1.000000,0.800000
2,q2_amfgs.c,q2_fal.c,0.731818,0.454545,1.000000,0.800000,1.000000,0.800000
2,q2_amfgs.c,q2_dgsx.c,0.730531,0.451327,1.000000,0.800000,1.000000,0.800000
2,q2_amfgs.c,q2_mahf.c,0.730531,0.451327,1.000000,0.800000,1.000000,0.800000
2,q2_jcvg.c,q2_mfpc.c,0.728999,0.376068,1.000000,0.857143,1.000000,1.000000
2,q2_chccp.c,q2_dgsx.c,0.728947,0.447368,1.000000,0.800000,1.000000,0.800000
2,q2_barlf.c,q2_chccp.c,0.728542,0.391667,1.000000,0.812500,1.000000,1.000000
2,q2_bssah.c,q2_lgof.c,0.727445,0.347458,1.000000,0.923077,1.000000,1.000000
2,q2_afo.c,q2_mtd.c,0.726829,0.317073,1.000000,1.000000,1.000000,1.000000
2,q2_fal.c,q2_mtd.c,0.726829,0.317073,1.000000,1.000000,1.000000,1.000000
2,q2_mahf.c,q2_mmrm.c,0.726471,0.369748,1.000000,0.857143,1.000000,1.000000
2,q2_afo.c,q2_wmsn.c,0.726147,0.440367,1.000000,0.800000,1.000000,0.800000
2,q2_amfgs.c,q2_mfpc.c,0.726147,0.440367,1.000000,0.800000,1.000000,0.800000
2,q2_fal.c,q2_wmsn.c,0.726147,0.440367,1.000000,0.800000,1.000000,0.800000
2,q2_gtc.c,q2_lgof.c,0.726147,0.440367,1.000000,0.800000,1.000000,0.800000
2,q2_meso.c,q2_mfpc.c,0.726112,0.368852,1.000000,0.857143,1.000000,1.000000
2,q2_gtc.c,q2_mgfm.c,0.724545,0.436364,1.000000,0.800000,1.000000,0.800000
2,q2_gtc.c,q2_smbsa.c,0.724545,0.436364,1.000000,0.800000,1.000000,0.800000
2,q2_lgof.c,q2_wmsn.c,0.724545,0.436364,1.000000,0.800000,1.000000,0.800000
2,q2_bssah.c,q2_mfpc.c,0.722944,0.336207,1.000000,0.923077,1.000000,1.000000
2,q2_afo.c,q2_gtc.c,0.722477,0.431193,1.000000,0.800000,1.000000,0.800000
2,q2_fal.c,q2_gtc.c,0.722477,0.431193,1.000000,0.800000,1.000000,0.800000
2,q2_meso.c,q2_mtd.c,0.721212,0.303030,1.000000,1.000000,1.000000,1.000000
2,q2_bssah.c,q2_lbas2.c,0.720693,0.330579,1.000000,0.923077,1.000000,1.000000
2,q2_bssah.c,q2_fcs.c,0.720665,0.330508,1.000000,0.923077,1.000000,1.000000
2,q2_dgsx.c,q2_wmsn.c,0.719912,0.424779,1.000000,0.800000,1.000000,0.800000
2,q2_mahf.c,q2_wmsn.c,0.719912,0.424779,1.000000,0.800000,1.000000,0.800000
2,q2_mtd.c,q2_vgjda2.c,0.718571,0.350000,1.000000,0.857143,1.000000,1.000000
2,q2_fcs.c,q2_vgjda2.c,0.717554,0.347458,1.000000,0.857143,1.000000,1.000000
2,q2_fcs.c,q2_jcvg.c,0.717414,0.347107,1.000000,0.857143,1.000000,1.000000
2,q2_chccp.c,q2_mgfm.c,0.717185,0.369748,1.000000,0.928571,1.000000,0.800000
2,q2_chccp.c,q2_smbsa.c,0.717185,0.369748,1.000000,0.928571,1.000000,0.800000
2,q2_gtc.c,q2_mfpc.c,0.716667,0.416667,1.000000,0.800000,1.000000,0.800000
2,q2_dgsx.c,q2_gtc.c,0.716372,0.415929,1.000000,0.800000,1.000000,0.800000
2,q2_gtc.c,q2_mahf.c,0.716372,0.415929,1.000000,0.800000,1.000000,0.800000
2,q2_jcvg.c,q2_lrvo.c,0.716372,0.415929,1.000000,0.800000,1.000000,0.800000
2,q2_maolf.c,q2_vgjda2.c,0.716276,0.344262,1.000000,0.857143,1.000000,1.000000
2,q2_dgsx.c,q2_rvm2.c,0.715952,0.366667,1.000000,0.928571,1.000000,0.800000
2,q2_lgof.c,q2_vgjda2.c,0.715238,0.341667,1.000000,0.857143,1.000000,1.000000
2,q2_jcvg.c,q2_lgof.c,0.715157,0.341463,1.000000,0.857143,1.000000,1.000000
2,q2_bgnp.c,q2_bssah.c,0.714935,0.390909,1.000000,0.857143,1.000000,0.800000
2,q2_lbas2.c,q2_mahf.c,0.713846,0.284615,1.000000,1.000000,1.000000,1.000000
2,q2_bgnp.c,q2_dlc.c,0.709825,0.324561,1.000000,0.866667,1.000000,1.000000
2,q2_bgnp.c,q2_lbas2.c,0.709457,0.350427,1.000000,0.928571,1.000000,0.800000
2,q2_lgof.c,q2_mtd.c,0.708653,0.325203,1.000000,0.857143,1.000000,1.000000
2,q2_amfgs.c,q2_fcs.c,0.707895,0.394737,1.000000,0.800000,1.000000,0.800000
2,q2_bgnp.c,q2_lrvo.c,0.707563,0.268908,1.000000,1.000000,1.000000,1.000000
2,q2_dlc.c,q2_vgjda2.c,0.707143,0.392857,1.000000,0.800000,1.000000,0.800000
2,q2_jcvg.c,q2_mgfm.c,0.705556,0.317460,1.000000,0.857143,1.000000,1.000000
2,q2_jcvg.c,q2_smbsa.c,0.705556,0.317460,1.000000,0.857143,1.000000,1.000000
2,q2_mgfm.c,q2_vgjda2.c,0.705401,0.317073,1.000000,0.857143,1.000000,1.000000
2,q2_smbsa.c,q2_vgjda2.c,0.705401,0.317073,1.000000,0.857143,1.000000,1.000000
2,q2_maolf.c,q2_wmsn.c,0.705172,0.387931,1.000000,0.800000,1.000000,0.800000
2,q2_lrvo.c,q2_mtd.c,0.704879,0.338983,1.000000,0.928571,1.000000,0.800000
2,q2_chccp.c,q2_maolf.c,0.704622,0.386555,1.000000,0.800000,1.000000,0.800000
2,q2_lbas2.c,q2_vgjda2.c,0.704378,0.314516,1.000000,0.857143,1.000000,1.000000
2,q2_meso.c,q2_rvm2.c,0.702846,0.382114,1.000000,0.800000,1.000000,0.800000
2,q2_rvm2.c,q2_vgjda2.c,0.702619,0.333333,1.000000,0.928571,1.000000,0.800000
2,q2_fcs.c,q2_wmsn.c,0.702212,0.380531,1.000000,0.800000,1.000000,0.800000
2,q2_afo.c,q2_rvm2.c,0.701724,0.379310,1.000000,0.800000,1.000000,0.800000
2,q2_fal.c,q2_rvm2.c,0.701724,0.379310,1.000000,0.800000,1.000000,0.800000
2,q2_lrvo.c,q2_mfpc.c,0.701351,0.378378,1.000000,0.800000,1.000000,0.800000
2,q2_lbas2.c,q2_mmrm.c,0.701152,0.306452,1.000000,0.857143,1.000000,1.000000
2,q2_bgnp.c,q2_rvm2.c,0.701008,0.302521,1.000000,0.866667,1.000000,1.000000
